"Capuli, ","Eugenia capuli","Myrtaceae",,,"-","-","-","-","-","-","-"
"","Eugenia palmarum","Myrtaceae",,,"-","-","-","-","-","-","-"
"Spiceberry eugenia, ","Eugenia rhombea","Myrtaceae",,,"-","-","-","-","-","-","-"
"Jamaica fig, West Indian laurel fig, ","Ficus americana","Moraceae",,,"-","-","-","-","-","-","-"
"Florida strangler fig, ","Ficus aurea","Moraceae",,,"-","-","-","-","-","-","-"
"Short leaf fig, ","Ficus citrifolia","Moraceae",,,"-","-","-","-","-","-","-"
"Morazan fig, ","Ficus crocata","Moraceae",,,"-","-","-","-","-","-","-"
"Black fig, ","Ficus trigonata","Moraceae","Fruit","0","-","-","5.6","-","-","-","-"
"Intermediate garcinia, Lemon drop mangosteen, ","Garcinia intermedia","Clusiaceae",,,"-","-","-","-","-","-","-"
"Acuminate wintergreen, ","Gaultheria acuminata","Ericaceae",,,"-","-","-","-","-","-","-"
"Erect wintergreen, ","Gaultheria erecta","Ericaceae",,,"-","-","-","-","-","-","-"
"Guadua, ","Guadua angustifolia","Poaceae",,,"-","-","-","-","-","-","-"
"Holywood, ","Guaiacum sanctum","Zygophyllaceae",,,"-","-","-","-","-","-","-"
"Glabrous muskwood, ","Guarea glabra","Meliaceae",,,"-","-","-","-","-","-","-"
"Silvery velvet seed, Black guava, ","Guettarda argentea","Rubiaceae",,,"-","-","-","-","-","-","-"
"Big seed velvet seed, ","Guettarda macrosperma","Rubiaceae",,,"-","-","-","-","-","-","-"
"Whitish havardia, ","Havardia albicans","Fabaceae",,,"-","-","-","-","-","-","-"
"Majaguillo, ","Heliocarpus americanus","Malvaceae",,,"-","-","-","-","-","-","-"
"Mexican heliocarpus, ","Heliocarpus mexicanus","Malvaceae",,,"-","-","-","-","-","-","-"
"Purple herrania, ","Herrania purpurea","Malvaceae",,,"-","-","-","-","-","-","-"
"Linden heteropterys, ","Heteropterys lindeniana","Malpighiaceae",,,"-","-","-","-","-","-","-"
"Articulated himatanthus, ","Himatanthus articulatus","Apocynaceae",,,"-","-","-","-","-","-","-"
"Sandbox hura, ","Hura crepitans","Euphorbiaceae",,,"-","-","-","-","-","-","-"
"Calcicolous inga, ","Inga calcicola","Fabaceae",,,"-","-","-","-","-","-","-"
"Cuspidate inga, ","Inga cuspidata","Fabaceae",,,"-","-","-","-","-","-","-"
"Ismael inga, ","Inga ismaelis","Fabaceae",,,"-","-","-","-","-","-","-"
"Kimenez inga, ","Inga jimenezii","Fabaceae",,,"-","-","-","-","-","-","-"
"Morton inga, ","Inga mortoniana","Fabaceae",,,"-","-","-","-","-","-","-"
"Quaternary grand inga, ","Inga nobilis subsp. quaternata","Fabaceae",,,"-","-","-","-","-","-","-"
"Oersted inga, ","Inga oerstediana","Fabaceae",,,"-","-","-","-","-","-","-"
"Narrow leaf inga, ","Inga stenophylla","Fabaceae",,,"-","-","-","-","-","-","-"
"Graceful inga, Charming inga, ","Inga venusta","Fabaceae",,,"-","-","-","-","-","-","-"
"Long flower jacaratia, ","Jacaratia dolichaula","Caricaceae",,,"-","-","-","-","-","-","-"
"Olancho walnut, Central American walnut, ","Juglans olanchana","Juglandaceae",,,"-","-","-","-","-","-","-"
"Panama lacmellea, ","Lacmellea panamensis","Apocynaceae",,,"-","-","-","-","-","-","-"
"Very tall laetia, ","Laetia procera","Salicaceae",,,"-","-","-","-","-","-","-"
"Hairy stem lead tree, ","Leucaena trichandra","Fabaceae",,,"-","-","-","-","-","-","-"
"Tree like licania, ","Licania arborea","Chrysobalanaceae",,,"-","-","-","-","-","-","-"
"Indian mango licania, ","Licania pyrifolia","Chrysobalanaceae",,,"-","-","-","-","-","-","-"
"Apricot colour licaria, ","Licaria armeniaca","Lauraceae",,,"-","-","-","-","-","-","-"
"Santo Domingo lancepod, Guama tree,  ","Lonchocarpus domingensis","Fabaceae",,,"-","-","-","-","-","-","-"
"","Lonchocarpus guatemalensis","Fabaceae",,,"-","-","-","-","-","-","-"
"Lancepod, Chaperno, ","Lonchocarpus sericeus","Fabaceae",,,"-","-","-","-","-","-","-"
"Acapulco lysiloma, ","Lysiloma acapulcensis","Fabaceae",,,"-","-","-","-","-","-","-"
"Cuban sabicu, ","Lysiloma sabicu","Fabaceae",,,"-","-","-","-","-","-","-"
"Laurel sabino, Shining magnolia, Laurel magnolia, ","Magnolia splendens","Magnoliaceae",,,"-","-","-","-","-","-","-"
"Narrowleaf malpighia, ","Malpighia linearis","Malpighiaceae",,,"-","-","-","-","-","-","-"
"Mexican malvaviscus, ","Malvaviscus arboreus var. mexicanus","Malvaceae",,,"-","-","-","-","-","-","-"
"Common balata, Bulletwood, ","Manilkara bidentata","Sapotaceae",,,"-","-","-","-","-","-","-"
"Small fruit maya, ","Miconia affinis","Melastomataceae",,,"-","-","-","-","-","-","-"
"Silky maya, ","Miconia holosericea","Melastomataceae",,,"-","-","-","-","-","-","-"
"Shining maya, ","Miconia splendens","Melastomataceae",,,"-","-","-","-","-","-","-"
"Parrotplum myrcia, ","Myrcia leptoclada","Myrtaceae",,,"-","-","-","-","-","-","-"
"Balsamo, Ule naucleopsis, ","Naucleopsis ulei","Moraceae",,,"-","-","-","-","-","-","-"
"Cuspidate nectandra, ","Nectandra cuspidata","Lauraceae",,,"-","-","-","-","-","-","-"
"Pichurim nectandra, ","Nectandra pichurim","Lauraceae",,,"-","-","-","-","-","-","-"
"Guacuyule orbignya, Cayaco Corozo, ","Attalea guacuyule","Arecaceae",,,"-","-","-","-","-","-","-"
"Smallflower ossaea, ","Ossaea micrantha","Melastomataceae",,,"-","-","-","-","-","-","-"
"Slender parathesis, ","Parathesis leptopa","Primulaceae",,,"-","-","-","-","-","-","-"
"Black nittatree, ","Parkia nitida","Fabaceae",,,"-","-","-","-","-","-","-"
"Yellow perebea, ","Perebea xanthochyma","Moraceae",,,"-","-","-","-","-","-","-"
"","Picramnia pentandra","Picramniaceae",,,"-","-","-","-","-","-","-"
"Laguna nut pine, ","Pinus cembroides var. lagunae","Pinaceae",,,"-","-","-","-","-","-","-"
"Parry pine, Four-leaved nut pine, ","Pinus quadrifolia","Pinaceae",,,"-","-","-","-","-","-","-"
"Tree like pepper, ","Piper arboreum","Piperaceae",,,"-","-","-","-","-","-","-"
"Keys blackbead, ","Pithecellobium keyense","Fabaceae",,,"-","-","-","-","-","-","-"
"Thorny poulsenia, ","Poulsenia armata","Moraceae",,,"-","-","-","-","-","-","-"
"Choco bicolor Pourouma","Pourouma bicolor subsp. chocoana","Urticaceae",,,"-","-","-","-","-","-","-"
"Tuberculate twisted pouteria, ","Pouteria torta subsp. tuberculata","Sapotaceae",,,"-","-","-","-","-","-","-"
"Tripleleaf pouteria, ","Pouteria triplarifolia","Sapotaceae",,,"-","-","-","-","-","-","-"
"Decurrent prestoa, Cana lucia, ","Prestoea decurrens","Arecaceae",,,"-","-","-","-","-","-","-"
"Smooth mesquite, ","Prosopis laevigata","Fabaceae",,,"-","-","-","-","-","-","-"
"Myrtle cherry, ","Prunus myrtifolia","Rosaceae",,,"-","-","-","-","-","-","-"
"Glabrate false olmedia, ","Pseudolmedia glabrata","Moraceae",,,"-","-","-","-","-","-","-"
"Guachapele false samanea, ","Pseudosamanea guachapele","Fabaceae",,,"-","-","-","-","-","-","-"
"Para qualea, ","Qualea paraensis","Vochysiaceae",,,"-","-","-","-","-","-","-"
"Inkberry randia, White indigoberry,  ","Randia aculeata","Rubiaceae",,,"-","-","-","-","-","-","-"
"Prairie sumac, ","Rhus lanceolata","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Bristly locust, Rose acacia, ","Robinia hispida","Fabaceae",,,"-","-","-","-","-","-","-"
"Membranous rollinia, Renson annona, ","Annona rensoniana","Annonaceae",,,"-","-","-","-","-","-","-"
"Japa palmetto, ","Sabal yapa","Arecaceae",,,"-","-","-","-","-","-","-"
"Pussy willow, Diamond-willow, ","Salix discolor","Salicaceae",,,"-","-","-","-","-","-","-"
"Blue black elder, ","Sambucus nigra subsp. cerulea","Adoxaceae",,,"-","-","-","-","-","-","-"
"Wingleaf soapberry, ","Sapindus saponaria","Sapindaceae",,,"-","-","-","-","-","-","-"
"Kegel saurauia, ","Saurauia kegeliana","Actinidiaceae",,,"-","-","-","-","-","-","-"
"Smooth saurauia, ","Saurauia laevigata","Actinidiaceae",,,"-","-","-","-","-","-","-"
"Whitefruit saurauia, ","Saurauia leucocarpa","Actinidiaceae",,,"-","-","-","-","-","-","-"
"Liebmann scheelea, ","Attalea rostrata","Arecaceae",,,"-","-","-","-","-","-","-"
"Undulate senna, ","Senna undulata","Fabaceae",,,"-","-","-","-","-","-","-"
"Leathery jungleplum, ","Sideroxylon eucoriaceum","Sapotaceae",,,"-","-","-","-","-","-","-"
"Cedron simaba, ","Simaba cedron","Simaroubaceae",,,"-","-","-","-","-","-","-"
"Dentate burrwood, ","Sloanea dentata","Elaeocarpaceae",,,"-","-","-","-","-","-","-"
"Peten burrwood, ","Sloanea petenensis","Elaeocarpaceae",,,"-","-","-","-","-","-","-"
"Picapica burrwood, ","Sloanea ptariana","Elaeocarpaceae",,,"-","-","-","-","-","-","-"
"Curcinate nightshade, ","Solanum circinatum","Solanaceae",,,"-","-","-","-","-","-","-"
"Radlkofer mombin, ","Spondias radlkoferi","Anacardiaceae","Fruit","0","-","-","11.7","-","-","-","-"
"Fringed sterocereus, ","Stenocereus fimbriatus","Cactaceae",,,"-","-","-","-","-","-","-"
"Radiating snowball, ","Styrax radians","Styracaceae",,,"-","-","-","-","-","-","-"
"Mexican mahogany, ","Swietenia humilis","Meliaceae",,,"-","-","-","-","-","-","-"
"Honduras mahogany, Big-leaf mahogany, ","Swietenia macrophylla","Meliaceae",,,"-","-","-","-","-","-","-"
"Boar wood, Hog gum tree, ","Symphonia globulifera","Clusiaceae",,,"-","-","-","-","-","-","-"
"Pink trumpet tree, ","Tabebuia heterophylla","Bignoniaceae",,,"-","-","-","-","-","-","-"
"Pink trumpet tree, ","Tabebuia rosea","Bignoniaceae",,,"-","-","-","-","-","-","-"
"Almond leaf tabernaemontana, ","Tabernaemontana amygdalifolia","Apocynaceae",,,"-","-","-","-","-","-","-"
"Tall talipariti, Blue mahoe, ","Talipariti elatum","Malvaceae",,,"-","-","-","-","-","-","-"
"Blue moho, ","Talipariti tiliaceum var. pernambucense","Malvaceae",,,"-","-","-","-","-","-","-"
"Nerved talisia, Wild mamon, ","Talisia nervosa","Sapindaceae",,,"-","-","-","-","-","-","-"
"Mexican tapirira, ","Tapirira chimalapana","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Guiana tapirira, ","Tapirira guianensis","Anacardiaceae",,,"-","-","-","-","-","-","-"
"Yellow trumpet flower, Kidney guava, Yellow elder, ","Tecoma stans","Bignoniaceae",,,"-","-","-","-","-","-","-"
"Panama tetragastris, ","Tetragastris panamensis","Burseraceae","Fruit","0","-","-","3.2","-","-","-","-"
"Chilindron, ","Thevetia ahouai","Apocynaceae",,,"-","-","-","-","-","-","-"
"Trinidad tournefortia, Chiggery grapes, ","Tournefortia hirsutissima","Boraginaceae",,,"-","-","-","-","-","-","-"
"Giant trichanthera, ","Trichanthera gigantea","Acanthaceae",,,"-","-","-","-","-","-","-"
"Broom bitterwood, ","Trichilia hirta","Meliaceae",,,"-","-","-","-","-","-","-"
"Flame berry scratch bush, ","Urera caracasana","Urticaceae",,,"-","-","-","-","-","-","-"
"Tamarind like uribea, ","Uribea tamarindoides","Fabaceae",,,"-","-","-","-","-","-","-"
"Glabrous vallesia, Pearlberry, ","Vallesia glabra","Apocynaceae",,,"-","-","-","-","-","-","-"
"Koschny virola, ","Virola koschnyi","Myristicaceae",,,"-","-","-","-","-","-","-"
"Guiana chaste tree, ","Vitex divaricata","Lamiaceae",,,"-","-","-","-","-","-","-"
"Guatemala yucca, Spineless yucca, ","Yucca gigantea","Asparagaceae",,,"-","-","-","-","-","-","-"
"Strong yucca, ","Yucca valida","Asparagaceae",,,"-","-","-","-","-","-","-"
"Yellow heart prickly ash, ","Zanthoxylum flavum","Rutaceae",,,"-","-","-","-","-","-","-"
"Martinique prickly ash, ","Zanthoxylum martinicense","Rutaceae",,,"-","-","-","-","-","-","-"
"Dark prickly ash, ","Zanthoxylum rhoifolium","Rutaceae",,,"-","-","-","-","-","-","-"
"Guatemala jujube,","Ziziphus guatemalensis","Rhamnaceae",,,"-","-","-","-","-","-","-"
"Carajon, ","Zuelania guidonia","Salicaceae",,,"-","-","-","-","-","-","-"
"","Strophostyles helvula","Fabaceae",,,"-","-","-","-","-","-","-"
"","Aneilema pedunculosum","Commelinaceae",,,"-","-","-","-","-","-","-"
"","Duosperma trachyphyllum","Acanthaceae",,,"-","-","-","-","-","-","-"
"Ethiopian eggplant, ","Solanum integrifolium","Solanaceae",,,"-","-","-","-","-","-","-"
"Silver pea, ","Lebeckia sericea","Fabaceae",,,"-","-","-","-","-","-","-"
"Kalahari star-apple, Blue bush, Monkey-plum, ","Diospyros lycioides subsp. sericea","Ebenaceae","Fruit raw","63.5","-","-","-","-","-","-","-"
"Blistering ammania, Dadmari, ","Ammannia baccifera","Lythraceae","Leaves","90.9","105","25","3.6","-","-","6.4","-"
"","Crateva adansonii subsp. odora","Capparaceae",,,"-","-","-","-","-","-","-"
"Chinese mushroom","Agaricus bretschneideri","Agaricaceae",,,"-","-","-","-","-","-","-"
"Cultrate rosewood, Burma blackwood tree, ","Dalbergia cultrata","Fabaceae","Leaves","74.4","330","79","5.0","-","-","-","-"
"","Collema nigriscens","Collemataceae",,,"-","-","-","-","-","-","-"
"Pokpoklo, ","Codium tenne","Codiaceae",,,"-","-","-","-","-","-","-"
"Kulot","Laurencia seticulosa","Rhodomelaceae",,,"-","-","-","-","-","-","-"
"","Citrus poonensis","Rutaceae",,,"-","-","-","-","-","-","-"
"Saputa pera, Shared pear, ","Peritassa hatschbachii","Celastraceae",,,"-","-","-","-","-","-","-"
"","Solanum eldoretum","Solanaceae",,,"-","-","-","-","-","-","-"
"Persian clover, ","Trifolium resupinatum","Fabaceae","Leaves","80.3","251","60","7.2","-","-","6.1","-"
"Palestine Hawk's beard, ","Crepis palaestina","Asteraceae",,,"-","-","-","-","-","-","-"
"Tuberous lettuce,","Streptorhamphus tuberosus","Asteraceae",,,"-","-","-","-","-","-","-"
"Wild pea","Lathyrus digitatus","Fabaceae","Seeds","57.8","676","162","10.8","-","-","-","-"
"Kalahari truffle, Bushman potato, Desert truffle, ","Terfezia claveryi","Terfeziaceae","Truffle","75.5","352","84","4.4","-","-","-","-"
"Yellow hairy vetch, ","Vicia hybrida","Fabaceae","Seeds young","63","590","141","12.1","-","-","-","-"
"Amlok","Prunus lanata","Rosaceae","Fruit","33.6","982","235","0.8","-","-","-","-"
"Rain lily, Puerto Pink, ","Zephyranthes lindleyana","Amaryllidaceae",,,"-","-","-","-","-","-","-"
"Garlic vine, ","Cydista aequinoctialis","Bignoniaceae",,,"-","-","-","-","-","-","-"
"","Litsea neesiana","Lauraceae",,,"-","-","-","-","-","-","-"
"Wild coffee, ","Amaioua corymbosa","Rubiaceae",,,"-","-","-","-","-","-","-"
"Guacimo, Whip tree, ","Luehea speciosa","Malvaceae",,,"-","-","-","-","-","-","-"
"Mexican oregano","Lippia mexicana","Verbenaceae",,,"-","-","-","-","-","-","-"
"Yavsan otu, ","Heracleum platytaenium","Apiaceae","Stem","23.8","-","-","20.6","-","-","-","-"
"Sakarca, Cokulce, ","Ornithogalum sigmoideum","Asparagaceae","Leaf","97.9","-","-","21.7","-","-","-","-"
"","","","Bulb","72","-","-","13.1","-","-","-","-"
"","","","Leaves dry","","-","-","106.4","-","-","-","-"
"Madmak, Knotgrass, ","Polygonum cognatum","Polygonaceae","Leaf","97.3","-","-","28","-","-","-","-"
"","","","Stem","87.7","-","-","7.3","-","-","-","-"
"","","","Leaves","77.9","247","60.3","2.1","-","23.5","37.4","0.7"
"Melocan, Melvocan, Silean, ","Smilax excelsa","Smilacaceae","Shoot","74.8","-","-","7.3","-","-","-","-"
"","","","Shoots","82.6","210","51.3","3.9","-","2.0","1.5","0.4"
"","","","Leaves dry","","-","-","75.7","-","-","-","-"
"Kotop, ","Clinostigma ponapense","Arecaceae",,,"-","-","-","-","-","-","-"
"Arrack palm, Cabbage palm, ","Clinostigma savoryana","Arecaceae",,,"-","-","-","-","-","-","-"
"Maroon coffee, Mascarene coffee, ","Coffea mauritiana","Rubiaceae",,,"-","-","-","-","-","-","-"
"Spiral ginger, ","Costus productus","Costaceae",,,"-","-","-","-","-","-","-"
"Mamaki, Kaui pipturus, ","Pipturus kauaiensis","Urticaceae",,,"-","-","-","-","-","-","-"
"Uhi, Ulehihi, ","Smilax melastomifolia","Smilacaceae",,,"-","-","-","-","-","-","-"
"","Casimiroa watsonii","Rutaceae",,,"-","-","-","-","-","-","-"
"","Guilleminea densa","Amaranthaceae","Leaves","54","342","82","13.0","-","-","-","-"
"","Huernia sp.","Apocynaceae",,,"-","-","-","-","-","-","-"
"","Balanites rotunda","Zygophyllaceae",,,"-","-","-","-","-","-","-"
"","Guizotia scabra","Asteraceae",,,"-","-","-","-","-","-","-"
"Mekel flower, Meskel daisy, ","Bidens pachyloma","Asteraceae",,,"-","-","-","-","-","-","-"
"Achicoria de Monte","Hipochaeris sp.","Asteraceae",,,"-","-","-","-","-","-","-"
"Nadirsan keerai, ","Portulaca wightiana","Portulacaceae","","","-","-","-","36","-","-","-"
"Koyyalakura, ","Suaeda monoica","Amaranthaceae","Leaves","","-","-","-","48","-","-","-"
"","Lepidium pseudodidymum","Brassicaceae","Leaves","","-","-","-","85","-","-","-"
"","Acanthopale aethiopica","Acanthaceae",,,"-","-","-","-","-","-","-"
"","Coreopsis borianiana","Asteraceae",,,"-","-","-","-","-","-","-"
"Akirma, ","Eleusine jaegeri","Poaceae",,,"-","-","-","-","-","-","-"
"Bracted bugleweed, ","Ajuga integrifolia","Lamiaceae",,,"-","-","-","-","-","-","-"
"","Dregea abyssinica","Apocynaceae",,,"-","-","-","-","-","-","-"
"","Clematis longicauda","Ranunculaceae",,,"-","-","-","-","-","-","-"
"Forest long-pod albizia, ","Albizia schimperiana","Fabaceae",,,"-","-","-","-","-","-","-"
"","Alepidea peduncularis","Apiaceae",,,"-","-","-","-","-","-","-"
"","Amaranthus angustifolius var. sylvester","Amaranthaceae",,,"-","-","-","-","-","-","-"
"Ashkit, ","Galium aparinoides","Rubiaceae",,,"-","-","-","-","-","-","-"
"","Maytenus ovatus","Celastraceae",,,"-","-","-","-","-","-","-"
"Madera, ","Buddleja polystachya","Scrophulariaceae",,,"-","-","-","-","-","-","-"
"Winged bersama, ","Bersama abyssinica","Melianthaceae",,,"-","-","-","-","-","-","-"
"Azzo hareg, ","Clematis simensis","Ranunculaceae",,,"-","-","-","-","-","-","-"
"Birbira, ","Millettia ferruginea","Fabaceae",,,"-","-","-","-","-","-","-"
"","Boswellia ogadensis","Burseraceae",,,"-","-","-","-","-","-","-"
"Broad-leaved croton, ","Croton macrostachyus","Euphorbiaceae",,,"-","-","-","-","-","-","-"
"","Carduus macracanthus","Asteraceae",,,"-","-","-","-","-","-","-"
"Jangli sana, ","Cassia holosericea","Fabaceae",,,"-","-","-","-","-","-","-"
"Cedar, African juniper, ","Juniperus procera","Cupressaceae",,,"-","-","-","-","-","-","-"
"","Ceropegia sobolifera","Apocynaceae",,,"-","-","-","-","-","-","-"
"","Ocimum lamiifolium","Lamiaceae",,,"-","-","-","-","-","-","-"
"","Dianthus longiglumis","Caryophyllaceae",,,"-","-","-","-","-","-","-"
"","Taverniera abyssinica","Fabaceae",,,"-","-","-","-","-","-","-"
"","Girardinia bullosa","Urticaceae",,,"-","-","-","-","-","-","-"
"","Dombeya aethiopica","Malvaceae",,,"-","-","-","-","-","-","-"
"","Drimia simensis","Asparagaceae",,,"-","-","-","-","-","-","-"
"African goose grass, African finger millet, ","Eleusine africana","Poaceae",,,"-","-","-","-","-","-","-"
"Briar root wood, Tree heath, ","Erica arborea","Ericaceae",,,"-","-","-","-","-","-","-"
"","Erica trimera","Ericaceae",,,"-","-","-","-","-","-","-"
"Slender dwarf morning glory, ","Evolvulus alsinoides","Convolvulaceae",,,"-","-","-","-","-","-","-"
"Ethiopian Dogstooth grass, ","Cynodon aethiopicus","Poaceae",,,"-","-","-","-","-","-","-"
"Ethiopian Frankincense, ","Boswellia rivae","Burseraceae",,,"-","-","-","-","-","-","-"
"Ethiopian pelargonium, ","Pelargonium quinquelobatum","Geraniaceae",,,"-","-","-","-","-","-","-"
"Ethiopian sage,","Salvia aethiopis","Lamiaceae",,,"-","-","-","-","-","-","-"
"Ethiopian thyme, ","Thymus schimperi","Lamiaceae",,,"-","-","-","-","-","-","-"
"Ethan, Sudanese frakincense, ","Boswellia papyrifera","Burseraceae",,,"-","-","-","-","-","-","-"
"Northern large-leaved dragon-tree, ","Dracaena steudneri","Asparagaceae",,,"-","-","-","-","-","-","-"
"","Euphorbia ampliphylla","Euphorbiaceae",,,"-","-","-","-","-","-","-"
"Gicha, ","Cyperus rigidifolius","Cyperaceae",,,"-","-","-","-","-","-","-"
"","Sphaeranthus ukambesis","Asteraceae",,,"-","-","-","-","-","-","-"
"","Verbascum sinaiticum","Scrophulariaceae",,,"-","-","-","-","-","-","-"
"Habak-hidd, Hodai, ","Commiphora hodai","Burseraceae",,,"-","-","-","-","-","-","-"
"","Harrisonia abyssinica","Rutaceae",,,"-","-","-","-","-","-","-"
"Henna, Tree mignonette, ","Lawsonia inermis","Lythraceae",,,"-","-","-","-","-","-","-"
"","Hesperantha petitiana","Iridaceae",,,"-","-","-","-","-","-","-"
"","Hypagophytum abyssinicum","Crassulaceae",,,"-","-","-","-","-","-","-"
"Curry bush, ","Hypericum revolutum","Hypericaceae",,,"-","-","-","-","-","-","-"
"","Rubia discolor","Rubiaceae",,,"-","-","-","-","-","-","-"
"Kebericho, ","Echinops kebericho","Asteraceae",,,"-","-","-","-","-","-","-"
"Rubber hedge, ","Euphorbia tirucalli","Euphorbiaceae",,,"-","-","-","-","-","-","-"
"Torch lily, Red hot poker, ","Kniphofia foliosa","Xanthorrhoeaceae",,,"-","-","-","-","-","-","-"
"","Hagenia abyssinica","Rosaceae",,,"-","-","-","-","-","-","-"
"","Afrosolen abyssinicus","Iridaceae",,,"-","-","-","-","-","-","-"
"","Lobelia gibberoa","Campanulaceae",,,"-","-","-","-","-","-","-"
"","Lobelia rhynchopetalum","Campanulaceae",,,"-","-","-","-","-","-","-"
"","Loxogramme abyssinica","Polypodiaceae",,,"-","-","-","-","-","-","-"
"","Pentas lanceolata subsp. quartiniana","Rubiaceae",,,"-","-","-","-","-","-","-"
"","Primula verticillata","Primulaceae",,,"-","-","-","-","-","-","-"
"","Rosularia semiensis","Crassulaceae",,,"-","-","-","-","-","-","-"
"","Schefflera abyssinica","Araliaceae",,,"-","-","-","-","-","-","-"
"Thatch grass, ","Hyparrhenia rufa","Poaceae",,,"-","-","-","-","-","-","-"
"Shinet, ","Morella humilis","Myricaceae",,,"-","-","-","-","-","-","-"
"Sindedo,","Pennisetum sphacelatum","Poaceae",,,"-","-","-","-","-","-","-"
"","Stephania abyssinica","Menispermaceae",,,"-","-","-","-","-","-","-"
"Sweet myrrh, Scented myrrh, ","Commiphora guidottii","Burseraceae",,,"-","-","-","-","-","-","-"
"","Swertia fimbriata","Gentianaceae",,,"-","-","-","-","-","-","-"
"Bitter almond, African almond, ","Prunus africana","Rosaceae",,,"-","-","-","-","-","-","-"
"","Thunbergia annua var. ruspolii","Acanthaceae",,,"-","-","-","-","-","-","-"
"","Rydingia integrifolia","Lamiaceae",,,"-","-","-","-","-","-","-"
"","Baccharoides lasiopus","Asteraceae",,,"-","-","-","-","-","-","-"
"Bitterleaf, ","Centrapalus pauciflorus","Asteraceae",,,"-","-","-","-","-","-","-"
"Waginos, ","Brucea antidysenterica","Simaroubaceae",,,"-","-","-","-","-","-","-"
"","Euphorbia schimperiana","Euphorbiaceae",,,"-","-","-","-","-","-","-"
"Bagana, Qolto, ","Amorphophallus gallaensis","Araceae",,,"-","-","-","-","-","-","-"
"Baqibaqi, ","Pachycymbium sprengeri","Apocynaceae",,,"-","-","-","-","-","-","-"
"Gemedo, ","Cleome hanburyana","Cleomaceae",,,"-","-","-","-","-","-","-"
"Small-leaf lannea, ","Lannea humilis","Anacardiaceae",,,"-","-","-","-","-","-","-"
"","Launaea intybacea","Asteraceae","Leaves","80.1","133","32","4.8","-","-","4.4","0.6"
"Samma, ","Urtica simensis","Urticaceae",,,"-","-","-","-","-","-","-"
"Tebub, ","Ocimum grandiflorum","Lamiaceae",,,"-","-","-","-","-","-","-"
"","Grewia velutina","Malvaceae",,,"-","-","-","-","-","-","-"
"Boyinya","Uvaria angolensis","Annonaceae","Nuts","20","397","95","0.6","-","-","0.2","-"
"","","","Fruit","40","440","105","1.3","-","-","-","-"
"Hay scented fern, Rigid lace fern, ","Microlepia strigosa","Dennstaedtiaceae",,,"-","-","-","-","-","-","-"
"","Acacia confusa","Fabaceae",,,"-","-","-","-","-","-","-"
"","Anthonotha fragrans","Fabaceae",,,"-","-","-","-","-","-","-"
"","Aphanocalyx pteridophyllus","Fabaceae",,,"-","-","-","-","-","-","-"
"","Baikiaea insignis subsp. minor","Fabaceae",,,"-","-","-","-","-","-","-"
"","Baphia kirkii","Fabaceae",,,"-","-","-","-","-","-","-"
"","Baphia kirkii subsp. kirkii","Fabaceae",,,"-","-","-","-","-","-","-"
"","Bussea massaiensis subsp. massaiensis","Fabaceae",,,"-","-","-","-","-","-","-"
"Beach bean, ","Canavalia lineata","Fabaceae",,,"-","-","-","-","-","-","-"
"","Cicer anatolicum","Fabaceae",,,"-","-","-","-","-","-","-"
"Vleitee, ","Cyclopia bowieana","Fabaceae",,,"-","-","-","-","-","-","-"
"","Cyclopia burtonii","Fabaceae",,,"-","-","-","-","-","-","-"
"Bush tea, ","Cyclopia falcata","Fabaceae",,,"-","-","-","-","-","-","-"
"Bush tea, ","Cyclopia maculata","Fabaceae",,,"-","-","-","-","-","-","-"
"","Desmanthus bicornutus","Fabaceae",,,"-","-","-","-","-","-","-"
"","Dialium zenkeri","Fabaceae",,,"-","-","-","-","-","-","-"
"","Dipteryx lacunifera","Fabaceae",,,"-","-","-","-","-","-","-"
"Smallflower tonkabean, ","Dipteryx micrantha","Fabaceae",,,"-","-","-","-","-","-","-"
"Many leaf tonka bean, ","Dipteryx polyphylla","Fabaceae",,,"-","-","-","-","-","-","-"
"","Eminia holubii","Fabaceae",,,"-","-","-","-","-","-","-"
"Sea bean, Mackay bean, ","Entada rheedii","Fabaceae",,,"-","-","-","-","-","-","-"
"","Eriosema adamii","Fabaceae",,,"-","-","-","-","-","-","-"
"","Eriosema pucherrimum","Fabaceae",,,"-","-","-","-","-","-","-"
"","Eriosema verdickii","Fabaceae","Roots","70","314","75","6.1","-","-","-","-"
"Bidwill's coral tree, ","Erythrina bidwillii","Fabaceae",,,"-","-","-","-","-","-","-"
"Umari, ","Geoffroea spinosa","Fabaceae",,,"-","-","-","-","-","-","-"
"Annual yellow vetchling, Fodder pea, ","Lathyrus annuus","Fabaceae",,,"-","-","-","-","-","-","-"
"","Lespedeza homoloba","Fabaceae",,,"-","-","-","-","-","-","-"
"Shrub lespezeda, ","Lespedeza thunbergii","Fabaceae",,,"-","-","-","-","-","-","-"
"","Lespedeza thunbergii var. velutina","Fabaceae",,,"-","-","-","-","-","-","-"
"Chalip, Chijlip, Guaje, Guash, Guaxin, ","Leucaena collinsii","Fabaceae",,,"-","-","-","-","-","-","-"
"Guaje de huerta,","Leucaena confertiflora var. adenotheloidea","Fabaceae",,,"-","-","-","-","-","-","-"
